,ID,Year_Birth,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Day_Customer_Enroll,Month_Customer_Enroll,Year_Customer_Enroll,Total_Children,Age,Education_encoded,Country_AUS,Country_CA,Country_GER,Country_IND,Country_ME,Country_SA,Country_SP,Country_US,Income_Normalized,Total_Spending_Standardized,MntWines_Standardized,MntFruits_Standardized,MntMeatProducts_Standardized,MntFishProducts_Standardized,MntSweetProducts_Standardized,MntGoldProds_Standardized,Marital_Status_Standardized
1133,2245,1969,1,1,50,3,2,1,4,6,0,0,0,0,0,0,0,22,4,2013,2,56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.063,-0.7752644204159416,-0.7337871824112844,-0.6111531307323078,-0.5138147618162829,-0.6138304734996367,-0.6072732556138207,-0.4030592528946772,-0.43302037532744686
1134,6200,1951,0,1,50,2,6,6,9,3,0,0,0,0,0,0,0,8,4,2013,1,74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1115,0.49027488602914443,0.10716761111898908,2.0545374723699785,0.07998582536251758,1.69315266618021,0.2650039630445306,1.073286813899562,-0.43302037532744686
1135,9904,1956,0,1,50,5,6,5,12,3,0,0,0,0,0,0,0,29,3,2013,1,69,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048,0.7261102948417458,0.09528132428463892,2.4317578407335096,0.4743757675932135,0.1551639063936456,2.32454739598786,1.8593931611536374,-0.43302037532744686
1136,10031,1976,1,1,50,5,3,0,4,8,0,0,0,0,0,0,0,10,2,2013,2,49,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0229,-0.9180943158939959,-0.8437353356290233,-0.6111531307323078,-0.6378924964506592,-0.6321398634970958,-0.6315031783543305,-0.7673524382075414,-0.43302037532744686
1137,6642,1961,2,1,50,4,2,1,4,6,0,0,0,0,0,0,0,23,1,2013,3,64,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0383,-0.8367144917262673,-0.8140196185431479,-0.5357090570596016,-0.6423238441161726,-0.5405929135098003,-0.43766379643025244,-0.3071926251807656,0.13950038983227211
1138,10882,1976,0,1,50,4,4,3,6,4,0,0,0,0,0,0,0,9,11,2012,1,49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0784,0.5135262643627813,0.30626291559435415,0.6713961217036979,0.23951434132100133,0.37487658636315485,2.978755309981624,-0.34553927626633024,-0.43302037532744686
1139,5636,1963,0,0,50,1,4,0,3,8,0,0,0,0,0,1,0,9,11,2012,0,62,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.044,-0.7287616637486681,-0.7516166126628095,-0.5608570816171703,-0.5182461094817964,-0.4673553535199639,-0.6315031783543305,0.09544721121766324,0.01978247240811857
1140,8692,1952,1,1,50,6,4,1,5,8,0,0,0,0,0,0,0,12,9,2012,2,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0628,-0.6075223338661336,-0.6357253160278955,-0.23393276236877672,-0.30997276920266487,-0.41242718352758656,-0.5103535646517817,-0.5564458572369358,0.0747787930849252
1141,8091,1956,0,1,50,1,6,4,6,5,0,0,0,0,0,0,0,2,9,2012,1,69,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0936,0.8307414973431112,0.35380806293175476,3.9657873387452027,0.8909224481514766,-0.44904596352250475,1.6945694047346065,-0.4414059039802419,-0.43302037532744686
1142,8080,1986,0,0,50,1,0,0,3,4,0,0,0,0,0,0,0,17,8,2012,0,39,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0377,-0.9695795107756201,-0.8883089112578363,-0.6363011552898765,-0.7132254067643876,-0.6321398634970958,-0.5588134101328012,-0.7865257637503237,0.01978247240811857
1143,8370,1976,0,1,50,2,7,3,6,4,0,0,0,0,0,0,0,2,8,2012,1,49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109,0.9187645724633074,0.22008733604531555,1.7779092022367222,0.4079055526105119,2.91988179600997,4.044871910564053,-0.19215267192407165,0.0747787930849252
1144,4550,1966,0,1,51,1,1,1,3,5,0,0,0,0,0,0,0,24,6,2014,1,59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0479,-0.8881996866078915,-0.7219008955769342,-0.6614491798474453,-0.726519449760928,-0.6870680334894731,-0.6557331010948403,-0.7098324615791944,0.0747787930849252
1145,3381,1953,1,1,51,2,2,0,4,6,0,0,0,0,0,0,0,8,6,2014,2,72,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791,-0.8566442445836702,-0.6951567501996463,-0.6614491798474453,-0.6689119301092532,-0.6870680334894731,-0.6557331010948403,-0.7673524382075414,-0.43302037532744686
1146,10556,1959,0,1,51,4,6,1,6,7,0,0,0,1,0,0,0,24,5,2014,1,66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0801,-0.41154643076833813,-0.38908486421512983,-0.3345248605990517,-0.159306948575208,-0.10116755357078182,-0.583043332873311,-0.7290057871219767,-0.43302037532744686
1147,9467,1984,1,0,51,1,1,0,3,6,0,0,0,0,0,0,0,11,5,2014,1,41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0496,-0.9729011362518539,-0.8942520546750115,-0.6111531307323078,-0.6955000161023339,-0.6321398634970958,-0.6557331010948403,-0.8056990892931061,0.01978247240811857
1148,2891,1963,0,1,51,2,8,9,4,6,0,0,0,0,0,0,0,18,10,2013,1,62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0998,0.535116829958301,0.8649183968088114,-0.08304461502336428,-0.1947577298993155,-0.5039741335148821,-0.09844487806311578,2.1086463932098076,0.13950038983227211
1149,5011,1963,0,1,51,2,8,9,4,6,0,0,0,0,0,0,0,18,10,2013,1,62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0998,0.535116829958301,0.8649183968088114,-0.08304461502336428,-0.1947577298993155,-0.5039741335148821,-0.09844487806311578,2.1086463932098076,0.13950038983227211
1150,8140,1973,1,0,51,3,2,1,4,4,0,0,0,0,0,0,0,3,10,2013,1,52,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315,-0.8483401808930856,-0.8734510527148986,-0.3093768360414829,-0.6113044104575786,-0.6138304734996367,-0.6072732556138207,-0.153806020838507,0.0747787930849252
1151,11039,1975,0,1,51,2,5,2,4,5,0,0,0,0,0,0,0,17,9,2013,1,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0755,-0.4896046294598329,-0.6594978896965958,0.16843563055232313,-0.5005207188197427,0.6128986563301232,0.07116458112045253,-0.05793939312459537,-0.43302037532744686
1152,78,1969,1,0,51,1,1,1,2,8,0,0,0,0,0,0,0,15,9,2013,1,56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0354,-0.9446673197038665,-0.8585931941719609,-0.6614491798474453,-0.6910686684368205,-0.6870680334894731,-0.6072732556138207,-0.6714858104936298,-0.43302037532744686
1153,5517,1969,1,0,51,1,1,1,2,8,0,0,0,0,0,0,0,15,9,2013,1,56,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,-0.9446673197038665,-0.8585931941719609,-0.6614491798474453,-0.6910686684368205,-0.6870680334894731,-0.6072732556138207,-0.6714858104936298,-0.43302037532744686
1154,5290,1964,1,1,51,5,5,1,5,8,0,0,0,0,0,0,0,14,8,2013,2,61,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,-0.542750637079574,-0.24942099391151554,-0.6614491798474453,-0.5935790197955249,-0.6321398634970958,-0.6557331010948403,-0.4030592528946772,-0.43302037532744686
1155,4128,1962,0,1,51,2,7,4,7,5,0,0,0,0,0,0,0,20,7,2013,1,63,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0817,0.19797184412056815,0.6331358035389834,-0.35967288515662044,-0.5005207188197427,-0.39411779353012744,-0.5103535646517817,1.4567533247552085,0.0747787930849252
1156,8534,1952,0,2,51,4,6,5,13,4,0,1,0,0,0,0,0,16,7,2013,2,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0988,0.6414088451977833,0.9243498309805622,0.042695507764479425,0.4079055526105119,-0.4673553535199639,0.5073031904496282,-0.26884597409520095,-0.43302037532744686
1157,9592,1983,1,0,51,2,2,0,3,8,0,0,0,0,0,0,0,30,6,2013,1,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0305,-0.9513105706563342,-0.8704794810063111,-0.6111531307323078,-0.6999313637678474,-0.6321398634970958,-0.6557331010948403,-0.690659136036412,0.0747787930849252
1158,8957,1952,1,1,51,8,6,3,5,6,0,0,0,0,0,0,0,10,6,2013,2,73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0949,0.853992875676748,0.5231876503212445,1.5012809321034664,0.36359207595537757,0.6861362163199596,1.428040254588999,1.9169131377819844,0.01978247240811857
1159,9308,1954,0,0,51,1,3,4,6,1,0,0,0,0,0,0,0,11,5,2013,0,71,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0919,0.6148358413879128,0.27951877021706634,0.8725803181642479,0.4344936386035925,1.839627786159883,0.8222921860762551,0.17214051338879255,-0.43302037532744686
1160,544,1954,0,0,51,1,3,4,6,1,0,0,0,0,0,0,0,11,5,2013,0,71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0919,0.6148358413879128,0.27951877021706634,0.8725803181642479,0.4344936386035925,1.839627786159883,0.8222921860762551,0.17214051338879255,-0.43302037532744686
1161,5989,1959,0,1,51,1,10,2,11,8,0,0,0,0,0,0,0,16,4,2013,1,66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,1.6113234842580593,1.331455155057055,2.406609816175941,1.3695079960269279,0.026998176411431898,3.051445078203153,-0.19215267192407165,0.13950038983227211
1162,635,1966,1,1,51,8,9,1,7,8,0,0,0,0,0,0,0,19,3,2013,2,59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0834,0.006978379237123409,0.47564250298384386,-0.5357090570596016,-0.4562072421646083,-0.5589023035072593,-0.6557331010948403,0.49808704761609207,-0.43302037532744686
1163,6673,1965,0,0,51,1,3,0,3,8,0,0,0,0,0,0,0,19,3,2013,0,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0327,-0.7918725477971107,-0.8199627619603229,-0.5105610325020329,-0.6201671057886055,-0.4673553535199639,-0.24382441450617434,-0.09628604421016002,0.01978247240811857
1164,1710,1978,1,0,51,7,6,1,4,9,0,0,0,0,0,0,0,7,3,2013,1,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0428,-0.542750637079574,-0.4455447266782931,-0.1584886886960705,-0.44734454683358144,-0.6870680334894731,-0.36497402820872316,-0.3263659507235479,0.01978247240811857
1165,523,1989,1,0,51,1,2,0,4,5,0,0,0,0,0,0,0,31,1,2013,1,36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0533,-0.8832172483935408,-0.8348206205032607,-0.6614491798474453,-0.6245984534541189,-0.5589023035072593,-0.2922842599871939,-0.7865257637503237,-0.43302037532744686
1166,8977,1985,0,0,51,1,0,0,3,4,0,0,0,0,0,0,0,12,1,2013,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0223,-0.9662578852993863,-0.9001951980921865,-0.5860051061747391,-0.7220881020954145,-0.6504492534945548,-0.583043332873311,-0.6331391594080651,0.01978247240811857
1167,9736,1980,1,1,51,3,3,0,3,8,0,0,0,0,0,0,0,24,12,2012,2,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0603,-0.8466793681549687,-0.7456734692456345,-0.5357090570596016,-0.655617887112713,-0.6504492534945548,-0.3407441054682134,-0.7673524382075414,-0.43302037532744686
1168,1544,1967,0,0,51,1,4,2,10,2,0,0,0,0,0,0,0,22,12,2012,0,58,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198,2.13780112224112,1.298767866262592,1.048616490067229,2.3133850487812895,3.414235325941366,0.9919016452598234,1.130806790527909,0.13950038983227211
1169,6575,1981,1,1,51,8,9,1,7,9,0,0,0,0,0,0,0,27,10,2012,2,44,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0822,0.01030000471335723,-0.21970527682564017,0.5456559989158543,0.20849490766240725,-0.44904596352250475,0.11962442660147204,0.5939536753300036,0.0747787930849252
1170,6147,1971,1,0,51,1,0,1,2,7,0,0,0,0,0,0,0,18,10,2012,1,54,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0362,-0.9596146343469186,-0.8883089112578363,-0.6111531307323078,-0.7043627114333607,-0.6504492534945548,-0.6072732556138207,-0.6714858104936298,0.13950038983227211
1171,6354,1984,1,0,51,2,1,1,2,8,0,0,0,0,0,1,0,31,8,2012,1,41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0205,-0.9280591923226974,-0.8883089112578363,-0.6111531307323078,-0.6689119301092532,-0.6321398634970958,-0.6072732556138207,-0.4797525550658065,0.0747787930849252
1172,4769,1977,1,1,52,7,8,2,6,7,0,1,0,0,0,0,0,18,6,2014,2,48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0846,-0.18733671112255515,0.4518699293151435,-0.5608570816171703,-0.6334611487851458,-0.6870680334894731,-0.6557331010948403,-0.6714858104936298,0.0747787930849252
1173,7540,1952,0,1,52,2,2,1,8,2,0,0,0,0,0,0,0,25,5,2014,1,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.073,-0.5576979517226263,-0.478232015472756,-0.2842288114839142,-0.47393263282666204,-0.24764267355045463,-0.09844487806311578,-0.7481791126647591,-0.43302037532744686
1174,5247,1955,1,1,52,2,1,0,4,4,0,0,0,0,0,0,0,10,5,2014,2,70,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0556,-0.9313808177989312,-0.8110480468345603,-0.6614491798474453,-0.7132254067643876,-0.6504492534945548,-0.6315031783543305,-0.7481791126647591,-0.43302037532744686
1175,5987,1989,1,0,52,2,1,0,4,5,0,0,0,0,0,0,0,4,5,2014,1,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013,-0.934702443275165,-0.897223626383599,-0.6111531307323078,-0.6910686684368205,-0.5039741335148821,-0.5103535646517817,-0.6139658338652828,0.0747787930849252
1176,9960,1991,1,0,52,1,1,0,2,7,0,0,0,0,0,0,0,30,4,2014,1,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0378,-0.9828660126805554,-0.903166769800774,-0.6614491798474453,-0.7353821450919548,-0.5405929135098003,-0.583043332873311,-0.8056990892931061,0.01978247240811857
1177,10972,1949,0,0,52,1,4,3,6,1,0,1,1,0,0,0,0,10,3,2014,0,76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1061,0.553385770077587,0.9540655480664376,0.2187316796674606,0.009084262714302595,0.37487658636315485,-0.24382441450617434,-0.1729793463812893,3.841021891253701
1178,1399,1958,0,0,52,1,3,7,9,1,0,0,0,1,0,0,0,21,1,2014,0,67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.107,1.5100139072329277,0.30626291559435415,2.205425619715391,1.2321362183960112,2.6269315560506246,3.34220415108927,3.0481393448061413,-0.43302037532744686
1179,2698,1976,0,1,52,3,6,3,5,6,0,0,0,0,0,0,0,7,11,2013,1,49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0681,-0.3168801046956742,-0.14838755581953925,-0.4854130079444641,-0.26122794488201706,-0.32088023354029105,-0.6557331010948403,-0.34553927626633024,0.01978247240811857
1180,6340,1985,1,0,52,2,1,0,3,6,0,0,0,0,0,0,0,27,10,2013,1,40,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0424,-0.9629362598231525,-0.8942520546750115,-0.5860051061747391,-0.7087940590988742,-0.6870680334894731,-0.6072732556138207,-0.6331391594080651,0.01978247240811857
1181,4107,1948,0,2,52,2,4,6,4,5,0,0,0,0,0,0,0,8,10,2013,2,77,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0676,-0.3002719773145051,-0.10381398019072616,-0.2842288114839142,-0.4340505038370411,-0.41242718352758656,-0.1953645690251548,-0.11545936975294234,0.0747787930849252
1182,10906,1948,0,2,52,2,4,6,4,5,0,0,0,0,0,0,0,8,10,2013,2,77,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0676,-0.3002719773145051,-0.10381398019072616,-0.2842288114839142,-0.4340505038370411,-0.41242718352758656,-0.1953645690251548,-0.11545936975294234,0.0747787930849252
1183,2557,1970,1,0,52,1,1,1,2,4,1,0,0,0,0,0,0,29,8,2013,1,55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0418,-0.9579538216088017,-0.8823657678406612,-0.6363011552898765,-0.7132254067643876,-0.6321398634970958,-0.6315031783543305,-0.6331391594080651,0.01978247240811857
1184,8786,1956,0,1,52,4,6,1,7,6,0,0,0,0,0,0,0,26,5,2013,1,69,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0907,-0.2587516588615823,-0.008723685515924923,-0.4854130079444641,-0.41189376550947393,-0.5039741335148821,-0.6557331010948403,0.2680071411027042,-0.43302037532744686
1185,7187,1969,1,1,52,7,4,10,4,3,0,0,0,0,0,0,0,18,5,2013,2,56,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758,0.1913285931681005,0.21117262091955294,0.3947678515704418,-0.5271088048128233,1.0340146262716825,0.9434417997788038,0.9965935117284326,0.0747787930849252
1186,6119,1963,1,1,52,1,1,0,2,6,0,0,0,0,0,0,0,10,5,2013,2,62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0526,-0.9778835744662047,-0.8734510527148986,-0.6614491798474453,-0.726519449760928,-0.6870680334894731,-0.6557331010948403,-0.7673524382075414,0.01978247240811857
1187,2980,1952,1,1,52,4,3,0,3,8,0,0,0,0,0,0,0,22,3,2013,2,73,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,-0.9479889451801004,-0.8675079092977236,-0.6614491798474453,-0.6822059731057936,-0.6138304734996367,-0.6072732556138207,-0.7673524382075414,0.01978247240811857
1188,3850,1963,0,1,52,1,1,0,3,6,0,0,0,0,0,0,0,7,12,2012,1,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0198,-0.934702443275165,-0.8942520546750115,-0.5860051061747391,-0.726519449760928,-0.41242718352758656,-0.5588134101328012,-0.5564458572369358,0.0747787930849252
1189,1077,1974,0,0,52,1,7,3,4,4,0,0,0,0,0,0,0,5,12,2012,0,51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0827,0.6879116018650568,-0.13650126898518908,1.9790933986972723,0.31927859930024316,3.652257395908334,3.5118136102728386,-0.6714858104936298,0.0747787930849252
1190,9733,1978,1,0,52,1,1,1,2,6,1,0,0,0,0,0,0,9,9,2012,1,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0348,-0.8732523719648393,-0.9001951980921865,-0.5608570816171703,-0.6955000161023339,-0.15609572356315912,-0.6557331010948403,-0.153806020838507,0.0747787930849252
1191,8462,1978,1,0,52,1,1,1,2,6,1,0,0,0,0,0,0,9,9,2012,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0348,-0.8732523719648393,-0.9001951980921865,-0.5608570816171703,-0.6955000161023339,-0.15609572356315912,-0.6557331010948403,-0.153806020838507,0.0747787930849252
1192,4764,1952,1,1,52,4,3,1,4,7,0,0,0,0,0,1,0,19,8,2012,2,73,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0582,-0.7254400382724343,-0.7694460429143348,-0.35967288515662044,-0.5093834141507695,-0.22933328355299554,-0.12267480080362554,-0.5947925083225005,0.0747787930849252
1193,2223,1965,0,1,52,8,8,9,8,6,0,0,0,0,0,0,0,3,8,2012,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0939,2.026526668787287,2.707292856133085,0.16843563055232313,0.36359207595537757,0.48473292634790943,2.154937936804292,2.012779765495896,0.13950038983227211
1194,7788,1983,1,0,53,1,0,0,3,3,0,0,0,0,0,0,0,4,6,2014,1,42,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0328,-0.989509263633023,-0.8853373395492488,-0.6614491798474453,-0.726519449760928,-0.6870680334894731,-0.6557331010948403,-0.8248724148358884,-0.43302037532744686
1195,5827,1958,1,1,53,4,3,1,3,5,0,0,0,0,0,0,0,16,4,2014,2,67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0504,-0.9031470012509437,-0.7961901882916226,-0.6614491798474453,-0.686637320771307,-0.6504492534945548,-0.6072732556138207,-0.6523124849508475,0.13950038983227211
1196,2958,1978,2,0,53,3,2,1,4,4,0,0,0,0,0,0,0,24,2,2014,2,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0402,-0.9114510649415283,-0.8467069073376108,-0.5860051061747391,-0.6955000161023339,-0.48566474351742295,-0.46189371917076216,-0.7290057871219767,-0.43302037532744686
1197,4954,1956,1,1,53,6,4,2,5,6,0,0,0,0,0,0,0,21,1,2014,2,69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0699,-0.5660020154132108,-0.5881801686904949,0.017547483206910682,-0.43848185150255453,0.2650202463784002,-0.48612364191127194,-0.7481791126647591,-0.43302037532744686
1198,3139,1982,0,0,53,1,4,4,10,2,0,1,0,0,0,0,0,30,12,2013,0,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1089,2.401870347601709,1.685072188378972,2.1299815460426847,2.379855263763991,1.9677935161420967,0.6769126496331965,2.3387262997231955,0.01978247240811857
1199,9952,1947,0,0,53,1,4,7,5,1,0,0,0,0,0,0,0,11,12,2013,0,78,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1148,0.8290806846049943,0.19037161895944016,0.14328760599475437,2.091817665505618,-0.44904596352250475,0.3861535767470794,-0.6523124849508475,0.0747787930849252
1200,8180,1952,1,1,53,3,6,1,5,6,0,0,0,0,0,0,0,15,11,2013,2,73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0867,-0.4912654421979498,-0.21079056169987753,-0.6111531307323078,-0.5049520664852561,-0.6321398634970958,-0.5345834873922914,-0.5756191827797181,0.13950038983227211
1201,3276,1976,1,0,53,1,3,0,3,7,0,0,0,0,0,0,0,25,10,2013,1,49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.052,-0.8765739974410731,-0.8704794810063111,-0.35967288515662044,-0.584716324464498,-0.6321398634970958,-0.5345834873922914,-0.6139658338652828,0.0747787930849252
1202,4994,1943,0,0,53,1,7,5,13,3,0,0,1,0,0,0,0,1,10,2013,0,82,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1141,1.875392709618648,2.6419182785441593,0.16843563055232313,0.5053952012518076,1.6748432761827512,0.9434417997788038,-0.21132599746685396,0.01978247240811857
1203,3598,1972,0,1,53,4,4,2,12,4,0,0,0,0,0,0,0,23,5,2013,1,53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0917,0.00033512828465576616,0.4072963536863305,0.2187316796674606,-0.372011636519853,-0.5589023035072593,0.046934658379942776,-0.6331391594080651,-0.43302037532744686
1204,945,1965,0,1,53,2,3,0,4,7,0,0,0,0,0,0,0,22,5,2013,1,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052,-0.785229296844643,-0.6446400311536582,-0.5860051061747391,-0.6290298011196324,-0.6321398634970958,-0.6072732556138207,-0.5947925083225005,0.0747787930849252
1205,5048,1971,2,0,53,1,3,1,2,8,0,0,0,0,0,0,0,11,5,2013,2,54,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0617,-0.7885509223208769,-0.8437353356290233,-0.5105610325020329,-0.5492655431403904,-0.3391896235377502,-0.5345834873922914,-0.11545936975294234,0.01978247240811857
1206,6214,1982,1,0,53,1,2,0,3,6,0,0,0,0,0,0,0,5,4,2013,1,43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0633,-0.8749131847029562,-0.8615647658805485,-0.4099689342717579,-0.6113044104575786,-0.6138304734996367,-0.48612364191127194,-0.5564458572369358,-0.43302037532744686
1207,6230,1971,1,1,53,5,5,0,4,8,0,0,0,0,0,0,0,15,2,2013,2,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0642,-0.6922237835100961,-0.5762938818561448,-0.5357090570596016,-0.4783639804921755,-0.5589023035072593,-0.6315031783543305,-0.7098324615791944,0.13950038983227211
1208,2968,1943,0,0,53,2,7,10,5,6,1,0,0,0,0,1,0,1,2,2013,0,82,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.49193569876726134,0.3954100668519803,-0.46026498338689537,0.17304412633829977,2.2424343661039834,0.531533113190138,-0.03876606758181304,0.13950038983227211
1209,8800,1943,0,0,53,2,7,10,5,6,1,0,0,0,0,1,0,1,2,2013,0,82,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.071,0.49193569876726134,0.3954100668519803,-0.46026498338689537,0.17304412633829977,2.2424343661039834,0.531533113190138,-0.03876606758181304,0.13950038983227211
1210,1907,1950,0,1,53,5,8,4,9,7,0,0,0,0,0,1,0,28,9,2012,1,75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0923,1.446903023184485,1.9643999289862006,1.0737645146247978,0.4965325059207807,0.3016390263733184,0.3376937312660599,0.47891372207330973,0.13950038983227211
1211,10478,1950,1,1,53,5,11,1,6,9,0,0,0,0,0,1,0,27,9,2012,2,75,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0809,0.045177072213812355,0.5321023654470071,-0.6614491798474453,-0.26122794488201706,-0.6870680334894731,-0.5103535646517817,-0.153806020838507,-0.43302037532744686
1212,4188,1957,0,1,53,3,5,2,4,8,0,0,0,0,0,1,0,13,8,2012,1,68,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,-0.4181896817208058,-0.2969661412489162,-0.5357090570596016,-0.5669909338024443,-0.37580840353266837,-0.6557331010948403,0.8623802329289563,0.01978247240811857
1213,8720,1978,0,0,53,0,0,0,1,0,0,1,0,0,0,0,0,12,8,2012,0,47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0647,1.7823871962841011,-0.8080764751259728,-0.6111531307323078,6.381362205722625,-0.4673553535199639,-0.5588134101328012,-0.42223257843745954,0.0747787930849252
